CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,PCA1,PCA2
13077.0,1,4,729.27,5,4,3,543,Loyal Customers,0,0.23131746131537825,-0.8927733643748983
13078.0,3,26,12627.94,5,5,5,555,Champions,3,2.9900307301803855,0.03770877983643234
13079.0,4,5,220.1,5,4,1,541,Loyal Customers,0,0.2718204221025194,-0.8713372844880509
13080.0,179,1,58.08,2,1,1,211,Others,1,-0.7563845902924601,0.636761154626188
13081.0,12,11,28337.38,5,5,5,555,Champions,3,2.7444983445931586,0.5677287798734778
13082.0,126,9,3613.63,2,5,5,255,At Risk,0,0.3970150625746313,0.45413639903069963
13083.0,4,2,303.75,5,2,2,522,Potential Loyalists,0,0.014550569555026927,-0.9190716001361868
13085.0,158,2,416.08,2,2,2,222,Others,1,-0.5635844547476914,0.4799306075255059
13089.0,3,97,58825.83,5,5,5,555,Champions,2,12.465935239621436,3.3326506899383346
13090.0,9,14,8910.82,5,5,5,555,Champions,3,1.6532578293078242,-0.2810136669405418
13091.0,28,1,345.82,4,1,2,412,Potential Loyalists,0,-0.16153838068914755,-0.717105899108923
13092.0,71,5,477.83,3,4,2,342,Loyal Customers,0,0.034978239814456843,-0.2532937939264643
13093.0,276,8,7832.47,1,5,5,155,At Risk,1,0.035097805095972455,1.9843249055736054
13094.0,21,12,1927.32,4,5,4,454,Champions,0,0.9411756008898642,-0.5205801326137538
13095.0,71,1,74.39999999999999,3,1,1,311,Others,0,-0.3442533476635416,-0.34008336988126764
13097.0,33,10,6010.42,4,5,5,455,Champions,0,1.0071440150055053,-0.26278416239985586
13098.0,1,28,28882.44,5,5,5,555,Champions,3,4.315867720605299,0.7844551223918457
13099.0,99,1,207.36,2,1,1,211,Others,0,-0.44145680203406007,-0.0806616486496302
13101.0,234,1,101.19,1,1,1,111,Lost Customers,1,-0.9626510184787308,1.136539275077325
13102.0,1,24,6424.09,5,5,5,555,Champions,3,2.386038417747041,-0.29354121394964716
13103.0,40,1,243.94,3,1,1,311,Others,0,-0.21436604850986682,-0.6130648807377854
13104.0,3,6,1098.48,5,5,4,554,Champions,0,0.42509838082295964,-0.8237476095533036
13106.0,133,1,76.5,2,1,1,211,Others,0,-0.5800408751253184,0.2212131884081298
13107.0,44,4,1531.62,3,4,4,344,Loyal Customers,0,0.12409518752889238,-0.46749275563027276
13108.0,373,1,350.06,1,1,2,112,Lost Customers,1,-1.4741053439863496,2.4059032328161205
13109.0,60,2,786.54,3,2,3,323,Others,0,-0.16460903261974202,-0.39048144310196536
13110.0,31,7,1488.67,4,5,4,454,Champions,0,0.43369678028248737,-0.5356006983065653
13113.0,1,24,12245.96,5,5,5,555,Champions,3,2.7953520004415537,-0.031890892747282615
13115.0,12,4,2294.78,5,4,5,545,Champions,0,0.2995230617635391,-0.7228470529838368
13116.0,138,1,501.14,2,1,3,213,Others,0,-0.569213078331901,0.285555879566452
13117.0,22,8,984.91,4,5,4,454,Champions,0,0.520244969343855,-0.6225412551551254
13118.0,20,5,1197.81,4,4,4,444,Champions,0,0.2796730056771428,-0.6825700281470368
13120.0,239,1,30.6,1,1,1,111,Lost Customers,1,-0.9866409633315207,1.17862501295963
13121.0,269,1,283.73,1,1,2,112,Lost Customers,1,-1.0830065330606238,1.4615507896734923
13122.0,94,2,922.39,2,2,3,223,Others,0,-0.2844417379132904,-0.07661994932258796
13124.0,90,3,3866.33,2,3,5,235,At Risk,0,0.02547412246642797,0.036646541287473015
13126.0,5,8,2099.64,5,5,5,555,Champions,0,0.6633093062536888,-0.726320341045585
13127.0,78,1,259.17,2,1,2,212,Others,0,-0.35790071209083435,-0.26841777837570285
13130.0,94,1,64.0,2,1,1,211,Others,0,-0.4325088696304474,-0.132362868537072
13131.0,23,3,1073.3,4,3,4,434,Loyal Customers,0,0.08406898452827465,-0.6953400739650385
13132.0,262,1,77.3,1,1,1,111,Lost Customers,1,-1.070882001022437,1.3889117401626399
13133.0,274,2,109.8,1,2,1,121,Lost Customers,1,-1.026544932233869,1.5161567428263683
13134.0,86,4,1793.58,2,4,4,244,At Risk,0,-0.017314450122596713,-0.07555035870938275
13135.0,197,1,3096.0,1,1,5,115,Lost Customers,1,-0.6112972731308653,0.9362230236321595
13136.0,56,5,2607.61,3,4,5,345,Loyal Customers,0,0.24179607763361766,-0.29335053717995796
13137.0,11,8,3650.41,5,5,5,555,Champions,0,0.7495056231260895,-0.6023147246740022
13138.0,22,6,962.39,4,5,4,454,Champions,0,0.34322769591721985,-0.6578825432591432
13139.0,16,7,5064.9400000000005,4,5,5,455,Champions,0,0.7422118398245285,-0.5106483339853437
13140.0,108,3,423.72,2,3,2,232,At Risk,0,-0.28506002771138406,0.044856156969072705
13141.0,85,5,2388.75,2,4,5,245,At Risk,0,0.11605208842616105,-0.04068889437839705
13142.0,19,1,307.09000000000003,4,1,2,412,Potential Loyalists,0,-0.13001268620780182,-0.8003113607048572
13144.0,333,1,110.95,1,1,1,111,Lost Customers,1,-1.3387000215137486,2.0330910717525903
13145.0,40,4,618.52,3,4,3,343,Loyal Customers,0,0.07512021611795484,-0.5447364902160162
13146.0,26,1,228.91,4,1,1,411,Potential Loyalists,0,-0.16214706710394777,-0.7404634415211
13147.0,10,4,712.8,5,4,3,543,Loyal Customers,0,0.1959108643465608,-0.812048737584683
13148.0,29,12,3707.12,4,5,5,455,Champions,0,1.0358633358237197,-0.3681780028441753
13149.0,14,4,1676.06,4,4,4,444,Champions,0,0.24841239497437487,-0.7325506791972209
13151.0,296,1,1257.87,1,1,4,114,Lost Customers,1,-1.1172644083683134,1.7497257291998185
13153.0,6,1,486.22,5,1,2,512,Potential Loyalists,0,-0.06794845811509222,-0.9099322066713933
13155.0,33,4,971.76,4,4,4,444,Champions,0,0.1265930216192453,-0.5922224814711315
13157.0,49,4,1741.22,3,4,4,344,Loyal Customers,0,0.1198043381102458,-0.4128145339759683
13158.0,95,4,1201.06,2,4,4,244,At Risk,0,-0.09322093618395216,-0.020714950937905804
13159.0,9,4,1437.85,5,4,4,544,Champions,0,0.25069178388275754,-0.788514710340504
13160.0,22,1,91.8,4,1,1,411,Potential Loyalists,0,-0.15656512689797963,-0.7828321217428981
13161.0,313,1,112.75,1,1,1,111,Lost Customers,1,-1.2624653508323913,1.852139007667347
13162.0,122,4,1688.29,2,4,4,244,At Risk,0,-0.16171160551654876,0.2455769582396418
13165.0,46,2,1021.48,3,2,4,324,Others,0,-0.09481560927916154,-0.5066456872840924
13166.0,283,1,417.2,1,1,2,112,Lost Customers,1,-1.1268984476075545,1.5942723590508165
13167.0,19,4,791.33,4,4,3,443,Loyal Customers,0,0.1671833568036458,-0.7270545581396979
13168.0,36,4,1319.19,3,4,4,344,Loyal Customers,0,0.1396032883158447,-0.5494531091418876
13169.0,64,2,712.88,3,2,3,323,Others,0,-0.18500941154463085,-0.357585327228018
13170.0,27,1,116.01,4,1,1,411,Potential Loyalists,0,-0.17389004356576362,-0.7364858197377281
13171.0,22,3,468.41,4,3,2,432,Loyal Customers,0,0.04534687047410599,-0.7315770873280653
13173.0,4,2,353.65000000000003,5,2,2,522,Potential Loyalists,0,0.01805884915873781,-0.9168289614259445
13174.0,16,3,2817.03,4,3,5,435,Loyal Customers,0,0.23330186430138736,-0.6803337465787764
13176.0,46,1,492.84,3,1,3,313,Others,0,-0.21969927006798867,-0.5475687645205728
13177.0,65,1,282.45,3,1,2,312,Others,0,-0.3067937059668289,-0.38504293782903765
13178.0,26,11,5725.47,4,5,5,455,Champions,0,1.10146509271851,-0.3217875198307544
13182.0,45,1,121.18,3,1,1,311,Others,0,-0.24202386805054438,-0.573323801402842
13183.0,8,9,3957.78,5,5,5,555,Champions,0,0.8702488479759158,-0.5984910538412314
13184.0,15,10,1701.29,4,5,4,454,Champions,0,0.7726827476428427,-0.6193775896191946
13185.0,268,1,71.4,1,1,1,111,Lost Customers,1,-1.0941292434828738,1.442956466733165
13186.0,40,3,1575.89,3,3,4,334,Loyal Customers,0,0.054712278253183554,-0.518874325973397
13187.0,337,1,236.02,1,1,1,111,Lost Customers,1,-1.3451284484216943,2.0749186423537203
13188.0,11,1,114.6,5,1,1,511,Potential Loyalists,0,-0.11310267970345492,-0.8813755575855656
13189.0,19,2,260.68,4,2,2,422,Potential Loyalists,0,-0.045558608307029506,-0.7852325598275912
13192.0,95,2,911.94,2,2,3,223,Others,0,-0.28898184372580404,-0.06803795207099332
13193.0,61,1,117.88,3,1,1,311,Others,0,-0.3031423741359689,-0.428645743481362
13194.0,136,1,60.7,2,1,1,211,Others,0,-0.5925679310831458,0.2476580385185102
13196.0,11,4,1797.78,5,4,4,544,Champions,0,0.2683862841110611,-0.7542352028108306
13198.0,10,6,3401.24,5,5,5,555,Champions,0,0.5603588544290051,-0.6568939146027295
13199.0,4,38,9817.12,5,5,5,555,Champions,3,3.8412111047293416,0.12640977810634216
13200.0,19,4,870.09,4,4,3,443,Loyal Customers,0,0.17272067346874137,-0.7235148742755961
13203.0,10,4,869.46,5,4,3,543,Loyal Customers,0,0.20692503434089637,-0.8050080205436699
13207.0,15,2,250.26,4,2,2,422,Potential Loyalists,0,-0.031069575055086757,-0.8219074545143074
13208.0,59,6,1223.9,3,5,4,354,Loyal Customers,0,0.22081345035203523,-0.31121861075313567
13209.0,30,8,5891.61,4,5,5,455,Champions,0,0.8347731750761777,-0.3296079233202872
13210.0,94,1,353.48,2,1,2,212,Others,0,-0.4121566295566554,-0.11935286745809556
13211.0,10,3,1197.42,5,3,4,534,Loyal Customers,0,0.14226566831236437,-0.807433215631984
13212.0,20,3,788.08,4,3,3,433,Loyal Customers,0,0.07543246681257407,-0.7353135634453011
13213.0,57,5,1520.58,3,4,4,344,Loyal Customers,0,0.16156571819859805,-0.3331529083185956
13216.0,268,1,333.74,1,1,2,112,Lost Customers,1,-1.0756851137987553,1.4547467240326628
13217.0,122,3,533.98,2,3,3,233,At Risk,0,-0.3305837492643695,0.17653460721884745
13218.0,127,1,62.64,2,1,1,211,Others,0,-0.558182883265469,0.16628039488541274
13220.0,78,4,819.2900000000001,2,4,3,243,At Risk,0,-0.055369834283202767,-0.19175072680587055
13221.0,240,2,847.41,1,2,3,123,Lost Customers,1,-0.8453025695724389,1.24155086443473
13223.0,200,2,163.2,1,2,1,121,Lost Customers,1,-0.7411905387153029,0.848734725617115
13224.0,60,2,2155.95,3,2,5,325,Others,0,-0.0683310131384254,-0.32893651572335164
13225.0,3,7,6463.84,5,5,5,555,Champions,0,0.8900334669596913,-0.5654494721444213
13226.0,273,1,108.21,1,1,1,111,Lost Customers,1,-1.1105683019741697,1.489869046248336
13227.0,202,1,257.7,1,1,2,112,Lost Customers,1,-0.8298744031938077,0.8539205133235916
13228.0,81,1,358.0,2,1,2,212,Others,0,-0.3623685678287545,-0.23682115120409863
13229.0,226,1,160.95,1,1,1,111,Lost Customers,1,-0.9280062718935007,1.0668118640615183
13230.0,4,14,2806.97,5,5,5,555,Champions,0,1.243146332951465,-0.6005951594935501
13232.0,13,7,1357.6,5,5,4,554,Champions,0,0.49297905362283523,-0.7044209974755097
13233.0,74,2,605.12,2,2,3,223,Others,0,-0.23063966789638254,-0.2719118677821196
13235.0,212,1,1031.07,1,1,4,114,Lost Customers,1,-0.8135557535892916,0.9791942983557775
13236.0,25,2,744.85,4,2,3,423,Potential Loyalists,0,-0.03435088913639269,-0.7091627841041922
13238.0,17,4,700.73,4,4,3,443,Loyal Customers,0,0.16842442662879814,-0.7492296591798012
13239.0,262,1,329.56,1,1,2,112,Lost Customers,1,-1.053146557879509,1.400248975454137
13240.0,96,4,663.65,2,4,3,243,At Risk,0,-0.1348095995109243,-0.03581593754902161
13242.0,112,3,270.40000000000003,2,3,2,232,At Risk,0,-0.3110609988854033,0.07417214058534673
13243.0,203,1,600.07,1,1,3,113,Lost Customers,1,-0.8096090739405645,0.878359179708406
13244.0,93,1,121.74,2,1,1,211,Others,0,-0.42464398340792403,-0.13881952741978174
13245.0,51,1,430.5,3,1,2,312,Others,0,-0.24310918873379225,-0.5051122496971957
13246.0,18,6,1987.3,4,5,4,454,Champions,0,0.4305068518567373,-0.6480269542609877
13247.0,18,4,501.12,4,4,3,443,Loyal Customers,0,0.1505851991762454,-0.749149015403746
13248.0,125,2,465.68,2,2,2,222,Others,0,-0.434518869808401,0.18345537799845368
13249.0,92,3,711.41,2,3,3,233,At Risk,0,-0.20394714013298687,-0.08704065801040761
13253.0,157,2,1030.4,2,2,4,224,Others,1,-0.5165885412339176,0.4984881340806043
13255.0,9,2,399.51,5,2,2,522,Potential Loyalists,0,0.002256061818014666,-0.8695096508420823
13258.0,12,3,698.5799999999999,5,3,3,533,Loyal Customers,0,0.09958330931664422,-0.811749115821644
13259.0,62,1,292.32,3,1,2,312,Others,0,-0.2946835658015868,-0.41175429791039486
13260.0,61,1,557.62,3,1,3,313,Others,0,-0.2722259237765337,-0.4088826583823254
13261.0,269,2,944.1,1,2,4,124,Lost Customers,1,-0.9488614359552268,1.5083941634490552
13262.0,263,1,200.29,1,1,1,111,Lost Customers,1,-1.0660404469087144,1.4034908859011028
13263.0,1,35,7454.07,5,5,5,555,Champions,3,3.4233392795998365,-0.058440686729759904
13265.0,53,5,2107.66,3,4,5,345,Loyal Customers,0,0.21806270862924307,-0.34297456393978604
13266.0,11,12,3834.26,5,5,5,555,Champions,0,1.1132993742236703,-0.525393657897455
13267.0,3,19,4521.49,5,5,5,555,Champions,3,1.8060780768918223,-0.44676877040141594
13268.0,18,11,3214.69,4,5,5,455,Champions,0,0.9553849284315367,-0.5070418348591078
13269.0,1,15,5346.2300000000005,5,5,5,555,Champions,3,1.5208052725252643,-0.4964644162959987
13270.0,366,1,590.0,1,1,3,113,Lost Customers,1,-1.430598231453004,2.353325238236948
13271.0,37,1,217.38,3,1,1,311,Others,0,-0.2048171633739471,-0.6414135019055979
13272.0,31,2,276.56,4,2,2,422,Potential Loyalists,0,-0.0901070174878091,-0.67589909387092
13273.0,113,1,138.98,2,1,1,211,Others,0,-0.4995400239559215,0.04298824490279633
13276.0,64,2,590.9300000000001,3,2,3,323,Others,0,-0.1935832531813551,-0.3630660845569567
13277.0,16,4,258.4,4,4,2,442,Loyal Customers,0,0.14113128917541587,-0.778160793810624
13278.0,41,1,542.73,3,1,3,313,Others,0,-0.19716466364800075,-0.5905848154550223
13279.0,78,1,137.75,2,1,1,211,Others,0,-0.3664372914391825,-0.2738747160950939
13280.0,122,3,814.86,2,3,3,233,At Risk,0,-0.31083614254913283,0.1891581014259184
13282.0,18,3,1132.14,4,3,4,434,Loyal Customers,0,0.10723283147838707,-0.7379538880967492
13283.0,60,2,93.66,3,2,1,321,Others,0,-0.2133227955820504,-0.4216213130328801
13284.0,331,1,201.19,1,1,1,111,Lost Customers,1,-1.324744777669857,2.0190434012607876
13285.0,23,4,2709.12,4,4,5,445,Champions,0,0.2867942687967932,-0.6046573829568946
13291.0,156,1,361.11,2,1,2,212,Others,1,-0.6475553637076401,0.4421922237384691
13292.0,39,2,578.94,3,2,3,323,Others,0,-0.09929107518149902,-0.5898961481351309
13294.0,190,2,873.74,1,2,3,123,Lost Customers,1,-0.6531811084251776,0.7901518024790285
13295.0,360,1,201.2,1,1,1,111,Lost Customers,1,-1.4351008479020793,2.2815416439523424
13296.0,137,1,87.4,2,1,1,211,Others,0,-0.5944961613991092,0.2579096555714175
13297.0,8,4,2089.85,5,4,5,545,Champions,0,0.30033683518145776,-0.7682637443745454
13298.0,1,1,360.0,5,1,2,512,Potential Loyalists,0,-0.05779547736663778,-0.9608631093745956
13299.0,268,1,142.5,1,1,1,111,Lost Customers,1,-1.0891304723441195,1.4461518898253136
13300.0,169,1,371.89,2,1,2,212,Others,1,-0.6962677405069484,0.5603481301751877
13301.0,104,4,618.09,2,4,3,243,At Risk,0,-0.16845599799249317,0.03454965923202433
13302.0,155,1,63.75,2,1,1,211,Others,1,-0.6646562106970954,0.419776426458825
13304.0,351,1,300.42,1,1,2,112,Lost Customers,1,-1.3938764125122785,2.204536022237729
13305.0,4,10,2000.86,5,5,4,554,Champions,0,0.8356038430521782,-0.7054822455854346
13307.0,120,1,15.0,2,1,1,211,Others,0,-0.5348944290173973,0.10077779028035937
13308.0,23,3,1385.51,4,3,4,434,Loyal Customers,0,0.10601928462996944,-0.681308526235084
13309.0,7,5,1456.79,5,4,4,544,Champions,0,0.3473511841978347,-0.7886022027505902
13310.0,28,3,1132.03,4,3,4,434,Loyal Customers,0,0.06917103803925014,-0.6474423513531037
13311.0,4,2,598.57,5,2,3,523,Potential Loyalists,0,0.03527824476075917,-0.9058216052553528
13313.0,22,5,1555.3200000000002,4,4,4,444,Champions,0,0.2971973648905971,-0.6483992818534114
13314.0,2,3,775.94,5,3,3,533,Loyal Customers,0,0.1430762570521071,-0.8987888321170687
13316.0,37,4,5977.73,3,4,5,345,Loyal Customers,0,0.4633221481732711,-0.3310342839998337
13317.0,66,6,2273.68,3,5,5,355,Loyal Customers,0,0.26798165586474126,-0.20067716933280844
13318.0,1,3,640.76,5,3,3,533,Loyal Customers,0,0.1373776703057347,-0.9139158288751279
13319.0,5,26,10845.55,5,5,5,555,Champions,3,2.857106842420275,-0.024293270985119995
13320.0,78,4,1548.7,2,4,4,244,At Risk,0,-0.004087785671123708,-0.15896910152254806
13321.0,72,2,567.36,3,2,3,323,Others,0,-0.22568361822633878,-0.29171219869298043
13322.0,17,1,199.48,4,1,1,411,Potential Loyalists,0,-0.12996752492090843,-0.8232509363834619
13323.0,3,5,787.85,5,4,3,543,Loyal Customers,0,0.3155421756735113,-0.8548727375869802
13324.0,36,10,7121.95,3,5,5,355,Loyal Customers,0,1.0738752525477055,-0.18567410392840555
13325.0,82,1,675.3,2,1,3,213,Others,0,-0.3438658151219046,-0.21350919729354817
13327.0,39,8,3627.77,3,5,5,355,Loyal Customers,0,0.6413625233379876,-0.3498860812642824
13328.0,316,1,1308.48,1,1,4,114,Lost Customers,1,-1.1898143308727072,1.933033238070709
13329.0,32,2,789.0,4,2,3,423,Potential Loyalists,0,-0.05788471203811081,-0.6438170293808773
13330.0,93,3,1140.93,2,3,4,234,At Risk,0,-0.17755462515903414,-0.05868523884808594
13332.0,14,1,350.90000000000003,4,1,2,412,Potential Loyalists,0,-0.10790554151107168,-0.843600663009212
13334.0,82,3,3536.82,2,3,5,235,At Risk,0,0.03275077283248913,-0.05057569880119931
13336.0,77,1,795.12,2,1,3,213,Others,0,-0.31641469582240767,-0.25338240804749196
13338.0,158,1,487.02,2,1,2,212,Others,1,-0.6463139214524912,0.465954250086361
13339.0,201,1,860.12,1,1,3,113,Lost Customers,1,-0.7837151335133836,0.8719432222303557
13340.0,45,7,10736.48,3,5,5,355,Loyal Customers,0,1.0305995175048175,0.006743550475754258
13341.0,261,1,775.85,1,1,3,113,Lost Customers,1,-1.0179641959050443,1.4112547869294356
13343.0,178,1,353.43,2,1,2,212,Others,1,-0.7318142468226874,0.6409833210729504
13344.0,68,3,2543.7200000000003,3,3,5,335,Loyal Customers,0,0.016205364819540675,-0.2219313265850474
13345.0,288,1,389.5,1,1,2,112,Lost Customers,1,-1.1478729593500607,1.6382856876001013
13347.0,70,1,341.36,3,1,2,312,Others,0,-0.3216789973390465,-0.3371371255383886
13348.0,64,1,233.76,3,1,1,311,Others,0,-0.30641150908745074,-0.39628284396487534
13349.0,11,1,247.32,5,1,1,511,Potential Loyalists,0,-0.10377164024444677,-0.8754107678135546
13350.0,16,2,979.12,4,2,4,424,Potential Loyalists,0,0.01636839916886217,-0.7800988996501038
13351.0,66,1,373.94,3,1,2,312,Others,0,-0.30416679729432683,-0.37187948586557745
13352.0,60,1,397.98,3,1,2,312,Others,0,-0.27964420028456477,-0.42510895259233894
13354.0,71,1,743.53,3,1,3,313,Others,0,-0.29720935705770885,-0.3100108881140454
13355.0,122,1,674.7,2,1,3,213,Others,0,-0.4961242378711697,0.1485297588555099
13356.0,80,1,768.24,2,1,3,213,Others,0,-0.32972074452590877,-0.22743552260463623
13357.0,257,1,609.95,1,1,3,113,Lost Customers,1,-1.014406371326147,1.3675922075399447
13358.0,269,1,439.03,1,1,2,112,Lost Customers,1,-1.0720879795043854,1.4685303846975528
13359.0,64,1,439.56,3,1,2,312,Others,0,-0.29194249220481155,-0.38703364463485823
13362.0,9,4,3090.74,5,4,5,545,Champions,0,0.36690020621096714,-0.7142294378400571
13363.0,18,2,992.5,4,2,4,424,Potential Loyalists,0,0.009698284233518387,-0.7613942707784354
13364.0,71,1,134.96,3,1,1,311,Others,0,-0.33999560392003997,-0.3373616424205007
13365.0,34,2,2225.37,3,2,5,325,Others,0,0.0354901989440711,-0.561159445433305
13366.0,50,1,56.16,3,1,1,311,Others,0,-0.26562220734436287,-0.530987732906989
13368.0,257,2,623.4,1,2,3,123,Lost Customers,1,-0.9257437640250114,1.385361276016311
13369.0,366,1,308.28000000000003,1,1,2,112,Lost Customers,1,-1.4504048953800064,2.3406639921958767
13370.0,372,1,754.87,1,1,3,113,Lost Customers,1,-1.4418392833738476,2.4150448227743677
13372.0,90,1,378.64,2,1,2,212,Others,0,-0.39516610154920095,-0.15442870231895167
13373.0,61,3,3312.25,3,3,5,335,Loyal Customers,0,0.09687563398065253,-0.2507530807664854
13375.0,89,1,778.65,2,1,3,213,Others,0,-0.36323751071821825,-0.1455028371264187
13376.0,99,3,1019.76,2,3,4,234,At Risk,0,-0.20890606381024782,-0.009821052640880156
13379.0,26,3,572.56,4,3,3,433,Loyal Customers,0,0.03744763776837211,-0.6906897171641746
13381.0,32,6,3639.31,4,5,5,455,Champions,0,0.4933777210657003,-0.4470581586902516
13382.0,281,1,222.99,1,1,1,111,Lost Customers,1,-1.1329418036289047,1.567440749057443
13384.0,31,7,4151.93,4,5,5,455,Champions,0,0.6209404824343713,-0.41590671090296316
13385.0,330,1,534.57,1,1,3,113,Lost Customers,1,-1.2975006892435887,2.0249747370492432
13388.0,131,2,677.1,2,2,3,223,Others,0,-0.4424871679105526,0.24726704333671093
13389.0,11,3,797.96,5,3,3,533,Loyal Customers,0,0.11037574589384734,-0.8163343623617787
13390.0,75,1,544.08,2,1,3,213,Others,0,-0.32645355344453736,-0.28276810938160857
13391.0,204,1,59.8,1,1,1,111,Lost Customers,1,-0.8513988130123585,0.8631296570910518
13394.0,2,8,2520.02,5,5,5,555,Champions,0,0.7042808464213228,-0.7345822899657888
13395.0,185,1,307.72,1,1,2,112,Lost Customers,1,-0.7616657852592643,0.7022905284114485
13396.0,29,2,1360.99,4,2,4,424,Potential Loyalists,0,-0.006254048208781375,-0.6452652216906638
13397.0,73,5,1544.13,2,4,4,244,At Risk,0,0.10233493370354696,-0.18726813998889894
13398.0,192,1,457.34,1,1,2,112,Lost Customers,1,-0.777784412774141,0.7723763854347484
13402.0,127,2,621.23,2,2,3,223,Others,0,-0.4311935516523705,0.20854950477463377
13403.0,18,1,75.0,4,1,1,411,Potential Loyalists,0,-0.1425246472306396,-0.8197937505973767
13404.0,1,2,252.49,5,2,2,522,Potential Loyalists,0,0.02236289144021204,-0.9485303049942395
13405.0,74,3,572.451,2,3,3,233,At Risk,0,-0.14521951243980677,-0.2562155098203358
13408.0,2,62,28117.04,5,5,5,555,Champions,3,7.24062756664666,1.3427037088320528
13410.0,24,5,1003.06,4,4,4,444,Champions,0,0.2507592484513853,-0.6551160189148376
13411.0,107,1,213.55,2,1,1,211,Others,0,-0.4714648544336242,-0.007970269238222832
13414.0,134,3,1390.5,2,3,4,234,At Risk,0,-0.31602995070840556,0.3236486704776837
13416.0,44,2,712.5,3,2,3,323,Others,0,-0.1089280083890469,-0.5386353663110234
13417.0,5,2,640.83,5,2,3,523,Potential Loyalists,0,0.03444397898655409,-0.8948706804202538
13418.0,12,18,6127.43,5,5,5,555,Champions,3,1.79701998028773,-0.3102933130788118
13419.0,64,1,221.06,3,1,1,311,Others,0,-0.3073043978843872,-0.3968536157408288
13420.0,150,2,159.85,2,2,1,221,Others,1,-0.5511557657171026,0.39600176552674443
13421.0,40,2,1851.08,3,2,4,324,Others,0,-0.013657146185926028,-0.5236711452047869
13422.0,64,1,2626.3,3,1,5,315,Others,0,-0.13820110261325427,-0.2887557333475813
13425.0,108,3,1624.21,2,3,4,234,At Risk,0,-0.20065813229136678,0.09880937030091054
13426.0,1,10,3641.32,5,5,5,555,Champions,0,0.962354577185655,-0.6589105544737277
13427.0,19,3,582.6,4,3,3,433,Loyal Customers,0,0.06479135389103388,-0.7536000291678899
13428.0,10,1,218.47,5,1,1,511,Potential Loyalists,0,-0.10199456826812218,-0.8857590115844383
13429.0,11,4,1006.8,5,4,4,544,Champions,0,0.2127754824889524,-0.7897839476410392
13430.0,19,2,679.45,4,2,3,423,Potential Loyalists,0,-0.016116479055606647,-0.7664119222987708
13431.0,67,2,1269.1,3,2,4,324,Others,0,-0.15731991241398754,-0.3054323770167805
13434.0,74,2,534.24,2,2,3,223,Others,0,-0.23562297167015062,-0.2750974034891731
13435.0,5,7,3809.89,5,5,5,555,Champions,0,0.6958335036202169,-0.6666217473006174
13436.0,2,1,196.89,5,1,1,511,Potential Loyalists,0,-0.07306852835555425,-0.9591420585259184
13437.0,14,7,3408.06,4,5,5,455,Champions,0,0.6333337076917598,-0.6032162237845294
13439.0,255,1,283.71,1,1,2,112,Lost Customers,1,-1.0297322555254123,1.3348268182096314
13441.0,92,1,296.64,2,1,2,212,Others,0,-0.4085420222681508,-0.14001070431267226
13447.0,23,3,1129.14,4,3,4,434,Loyal Customers,0,0.08799488298661563,-0.6928304758572243
13448.0,17,6,3539.3700000000003,4,5,5,455,Champions,0,0.5434324086246167,-0.587324448737359
13449.0,24,1,291.88,4,1,2,412,Potential Loyalists,0,-0.15010907345631294,-0.755736698338119
13450.0,27,6,2043.72,4,5,4,454,Champions,0,0.40022487413269914,-0.5640264570180759
13451.0,26,5,2976.15,4,4,5,445,Champions,0,0.3818689055037816,-0.5483368107476019
13452.0,259,2,590.0,1,2,3,123,Lost Customers,1,-0.9357028032060783,1.4019634872754518
13453.0,166,2,356.98,2,2,2,222,Others,1,-0.5981827992379626,0.5496876806965983
13455.0,25,2,1058.34,4,2,4,424,Potential Loyalists,0,-0.012310597092959423,-0.6950737097700471
13456.0,18,6,1766.72,4,5,4,454,Champions,0,0.41499870927183663,-0.6579404060987679
13458.0,7,14,9646.57,5,5,5,555,Champions,3,1.7125964312076556,-0.26605040128307644
13460.0,29,2,183.44,4,2,1,421,Potential Loyalists,0,-0.08904311929795439,-0.6981874504130235
13461.0,39,3,1445.0,3,3,4,334,Loyal Customers,0,0.049315305124043994,-0.5338085187220987
13462.0,253,1,151.5,1,1,1,111,Lost Customers,1,-1.031416626868805,1.3107816531067389
13464.0,58,1,674.68,3,1,3,313,Others,0,-0.25257966155273914,-0.43077661478931645
13466.0,184,1,307.90000000000003,1,1,2,112,Lost Customers,1,-0.757847724166793,0.6932469700465433
13467.0,11,2,1083.71,5,2,4,524,Potential Loyalists,0,0.0427487549740802,-0.8206565871085962
13468.0,2,37,5704.97,5,5,5,555,Champions,3,3.471995269064309,-0.0936690650478414
13470.0,99,2,165.0,2,2,1,221,Others,0,-0.35671798400513083,-0.06540083000129243
13471.0,1,4,2531.58,5,4,5,545,Champions,0,0.35803103671746517,-0.8117727596883915
13473.0,61,2,422.64,3,2,2,322,Others,0,-0.19399886640683697,-0.39778442885909054
13474.0,236,1,229.59,1,1,1,111,Lost Customers,1,-0.9612345137744189,1.1604132086474317
13475.0,191,4,1431.78,1,4,4,144,At Risk,1,-0.4423188623493724,0.8586124316549005
13476.0,179,2,1238.47,2,2,4,224,Others,1,-0.5856788607317179,0.7069756102073654
13477.0,38,6,1454.58,3,5,4,354,Loyal Customers,0,0.3169452110911681,-0.4909358469701697
